datetime,region,price,load
2023-01-01 00:00:00,North,0.10863417282991925,1.9180951014223488
2023-01-01 01:00:00,North,0.10685744666736721,2.4537349898944316
2023-01-01 02:00:00,North,0.10772216864337197,3.8737257881170937
2023-01-01 03:00:00,North,0.09030612851298914,2.9851915724183717
2023-01-01 04:00:00,North,0.10777088682367394,1.560848389918347
2023-01-01 05:00:00,North,0.10602704739095856,2.170324168082782
2023-01-01 06:00:00,North,0.10204579429671418,4.226547625926551
2023-01-01 07:00:00,North,0.16544798989174386,4.553077503535094
2023-01-01 08:00:00,North,0.1834109400572434,4.630717607096702
2023-01-01 09:00:00,North,0.17726958426431344,4.793156361567997
2023-01-01 10:00:00,North,0.10507211298590519,4.552361467093899
2023-01-01 11:00:00,North,0.0961597534602746,4.0379694759441636
2023-01-01 12:00:00,North,0.10005522846205427,5.529864830821459
2023-01-01 13:00:00,North,0.0998487924155235,5.595937298339105
2023-01-01 14:00:00,North,0.09165913293008893,5.3483476626858435
2023-01-01 15:00:00,North,0.09057349804862395,5.692436542208745
2023-01-01 16:00:00,North,0.09768296713640448,5.437732739449876
2023-01-01 17:00:00,North,0.19754790595048602,5.325316507818759
2023-01-01 18:00:00,North,0.17179535183923572,8.178102023357818
2023-01-01 19:00:00,North,0.1654487731432371,7.83386945484145
2023-01-01 20:00:00,North,0.18722967752155134,7.519933109936114
2023-01-01 21:00:00,North,0.18253434676548883,7.944505013869605
2023-01-01 22:00:00,North,0.1017710672153448,4.515581962021447
2023-01-01 23:00:00,North,0.0927229966551135,6.083789370402316
2023-01-02 00:00:00,North,0.08612496817779772,2.7028717613270383
2023-01-02 01:00:00,North,0.08814407888107453,2.3565535622552725
2023-01-02 02:00:00,North,0.10259181017040517,2.214745149566223
2023-01-02 03:00:00,North,0.08544588783639923,3.0480723013463606
2023-01-02 04:00:00,North,0.09873702899577985,2.643737825200089
2023-01-02 05:00:00,North,0.09711577693286083,2.4257177623579977
2023-01-02 06:00:00,North,0.12024290418875375,4.899993721163528
2023-01-02 07:00:00,North,0.17089084886572842,5.396758893242496
2023-01-02 08:00:00,North,0.18054447493202502,4.152218172828819
2023-01-02 09:00:00,North,0.17576930499818305,5.565301747708918
2023-01-02 10:00:00,North,0.0920071627648479,5.230330768488773
2023-01-02 11:00:00,North,0.09901566844555966,5.76655039439704
2023-01-02 12:00:00,North,0.09515742850584108,4.795648287884086
2023-01-02 13:00:00,North,0.0677074779294496,5.1756778720815415
2023-01-02 14:00:00,North,0.0989677302218743,5.30738231562008
2023-01-02 15:00:00,North,0.08909536975751783,4.160262600383084
2023-01-02 16:00:00,North,0.10022784282100726,4.387222666969831
2023-01-02 17:00:00,North,0.18159911432126805,4.912479716754386
2023-01-02 18:00:00,North,0.1775416422879403,7.683412273338319
2023-01-02 19:00:00,North,0.18752643396869595,7.604680538924756
2023-01-02 20:00:00,North,0.16588062990409588,7.264615123006339
2023-01-02 21:00:00,North,0.19156176313457793,7.424594263547373
2023-01-02 22:00:00,North,0.09242518029678481,5.461735934975565
2023-01-02 23:00:00,North,0.124194279625949,4.623295835621618
2023-01-03 00:00:00,North,0.084812276456827,3.921435772765377
2023-01-03 01:00:00,North,0.0884208917312187,2.3228411732381953
2023-01-03 02:00:00,North,0.07607457447410969,2.568472446466303
2023-01-03 03:00:00,North,0.1041954417593487,1.9356262296218179
2023-01-03 04:00:00,North,0.10259796888977957,1.8576372271078594
2023-01-03 05:00:00,North,0.10131447940437667,3.070979004186937
2023-01-03 06:00:00,North,0.10414611361491874,5.042997455354402
2023-01-03 07:00:00,North,0.17398766647355218,5.898950459573134
2023-01-03 08:00:00,North,0.18404851410440426,5.662149457584252
2023-01-03 09:00:00,North,0.1766346783875659,5.004569256941291
2023-01-03 10:00:00,North,0.09547530287062521,5.130387060886636
2023-01-03 11:00:00,North,0.09288901682560342,4.8281872349019945
2023-01-03 12:00:00,North,0.08979928427246882,4.677745522546773
2023-01-03 13:00:00,North,0.08976423809434896,4.901903801462652
